,personUri,personLabel,birthYear,gender,countries,continents,fields
277,http://www.wikidata.org/entity/Q2604409,Camille Tihon,1890,male,Belgium,Europe,
278,http://www.wikidata.org/entity/Q95212516,Věra Kosinová,1895,female,Czechoslovakia,Europe,
279,http://www.wikidata.org/entity/Q28758307,Jean-René Gaborit,1939,male,France,Europe,"art of sculpture, art history"
280,http://www.wikidata.org/entity/Q66604834,Yves Delaporte,1879,male,France,Europe,"archival science, Catholic theology"
281,http://www.wikidata.org/entity/Q67441322,Enrico Angiolini,1967,male,Italy,Europe,
282,http://www.wikidata.org/entity/Q15831574,José Juan Biedma,1864,male,Argentina,South America,
283,http://www.wikidata.org/entity/Q15449888,Günter Scheel,1924,male,Germany,Europe,
284,http://www.wikidata.org/entity/Q131309135,György Bánrévy,1905,male,Hungary,Europe,
285,http://www.wikidata.org/entity/Q3184611,Joseph Billioud,1888,male,France,Europe,
286,http://www.wikidata.org/entity/Q257550,Elemír Rákoš,1935,male,Slovakia,Europe,
287,http://www.wikidata.org/entity/Q13424259,Walter Jaroschka,1932,male,Germany,Europe,
288,http://www.wikidata.org/entity/Q114175269,Sophie Mouchet,1966,female,France,Europe,
289,http://www.wikidata.org/entity/Q1690000,Norbert Reimann,1943,male,Germany,Europe,
290,http://www.wikidata.org/entity/Q19273769,Eugen Schneider,1854,male,Germany,Europe,
291,http://www.wikidata.org/entity/Q34838434,Joseph Souchon,1861,male,France,Europe,
292,http://www.wikidata.org/entity/Q123054474,Álvaro Manso de Sousa,1896,male,Portugal,Europe,
293,http://www.wikidata.org/entity/Q7149947,Paul Conway,1953,male,United States,North America,
294,http://www.wikidata.org/entity/Q60825952,Q60825952,1863,male,Russian Empire,North America,archival science
295,http://www.wikidata.org/entity/Q113805916,Miklós Szinai,1918,male,Hungary,Europe,
296,http://www.wikidata.org/entity/Q95209736,Inge Auerbach,1941,female,Germany,Europe,"archival science, political science, history, Slavic studies, higher education institution"
297,http://www.wikidata.org/entity/Q55677085,Joseph Franz Knöpfler,1877,male,Austria,Europe,
298,http://www.wikidata.org/entity/Q2606667,Charles-Victor Langlois,1863,male,France,Europe,
299,http://www.wikidata.org/entity/Q91352177,Micheline Kerney Walsh,1919,female,Ireland,Europe,
300,http://www.wikidata.org/entity/Q1549162,Rudolf Krauss,1861,male,Germany,Europe,
301,http://www.wikidata.org/entity/Q95132329,Adolf Merten,1893,male,Czechoslovakia,Europe,
302,http://www.wikidata.org/entity/Q9376972,Wojciech Woźniak,1975,male,Poland,Europe,history
303,http://www.wikidata.org/entity/Q22771476,Ivan Gadzhev,1937,male,Bulgaria,Europe,
304,http://www.wikidata.org/entity/Q120641093,Rolf Vallerö,1926,male,Sweden,Europe,
305,http://www.wikidata.org/entity/Q104664545,Ana María Vigón Sánchez,1918,female,Spain,Europe,
306,http://www.wikidata.org/entity/Q95171009,Jana Kirschnerová,1944,female,Czechoslovakia,Europe,
307,http://www.wikidata.org/entity/Q1464281,Imre Wellmann,1909,male,Hungary,Europe,
308,http://www.wikidata.org/entity/Q20730717,Miroslav Tuček,1925,male,Czechoslovakia,Europe,
309,http://www.wikidata.org/entity/Q95229595,Gábor Ujváry,1960,male,Hungary,Europe,history
310,http://www.wikidata.org/entity/Q577495,Manuel Machado,1874,male,"Spain, Mexico","Europe, North America",
311,http://www.wikidata.org/entity/Q20535025,Alfredo Erias,1954,male,Spain,Europe,
312,http://www.wikidata.org/entity/Q123741986,Jeanette White Ford,1929,female,United States,North America,
313,http://www.wikidata.org/entity/Q55838512,Estanislau de Kotska Aguiló,1859,male,Spain,Europe,
314,http://www.wikidata.org/entity/Q104437178,Benedetto Nicolini,1910,male,"Italy, Kingdom of Italy",Europe,
315,http://www.wikidata.org/entity/Q28152816,Antonino Lombardo,1912,male,Italy,Europe,
316,http://www.wikidata.org/entity/Q105426905,Isabel Pérez Valera,1916,female,Spain,Europe,
317,http://www.wikidata.org/entity/Q95214900,Timoteus Čestmír Zelinka,1909,male,Czechoslovakia,Europe,
318,http://www.wikidata.org/entity/Q108860988,Willem van Ham,1937,male,Kingdom of the Netherlands,Europe,vexillology
319,http://www.wikidata.org/entity/Q15451053,Georg Benedix,1876,male,"Germany, German Democratic Republic",Europe,
320,http://www.wikidata.org/entity/Q5587313,Bertil Broomé,1913,male,Sweden,Europe,
321,http://www.wikidata.org/entity/Q8866111,Teresa Zielińska,1929,female,Poland,Europe,"archival research, history"
322,http://www.wikidata.org/entity/Q1578285,Hans-Walter Herrmann,1930,male,Germany,Europe,"history, archival science"
323,http://www.wikidata.org/entity/Q104632063,Araceli Guglieri Navarro,1902,female,Spain,Europe,sigillography
324,http://www.wikidata.org/entity/Q131631222,Diego Bermúdez Camacho,1918,male,Spain,Europe,
325,http://www.wikidata.org/entity/Q120382172,Worth Marion Tippy,1866,male,United States,North America,
326,http://www.wikidata.org/entity/Q55938853,José María de Bustamante y Urrutia,1876,male,Spain,Europe,
327,http://www.wikidata.org/entity/Q3195666,Kevin Brown,1961,male,United Kingdom,Europe,history of medicine
328,http://www.wikidata.org/entity/Q16406928,Nigolas Loone,1907,male,Estonia,Europe,
329,http://www.wikidata.org/entity/Q105569906,Maria Antonia Colomar Albajar,1945,female,Spain,Europe,
330,http://www.wikidata.org/entity/Q12050167,Rudolf Hurt,1902,male,Czechoslovakia,Europe,
331,http://www.wikidata.org/entity/Q57338614,M. S. Giuseppi,1869,male,United Kingdom,Europe,
332,http://www.wikidata.org/entity/Q42352229,Joël Surcouf,1946,male,France,Europe,
333,http://www.wikidata.org/entity/Q6023551,Bror-Erik Ohlsson,1937,male,Sweden,Europe,
334,http://www.wikidata.org/entity/Q23788144,Adolf Ansorg,1901,male,German Democratic Republic,Europe,
335,http://www.wikidata.org/entity/Q25197031,Václav Hrubý,1885,male,Czechoslovakia,Europe,"palaeography, auxiliary science of history, educational system, diplomatics"
336,http://www.wikidata.org/entity/Q108934365,Paolo Castignoli,1936,male,"Italy, Kingdom of Italy",Europe,
337,http://www.wikidata.org/entity/Q81716620,Norbert Moczarski,1953,male,"Germany, German Democratic Republic",Europe,
338,http://www.wikidata.org/entity/Q95248293,Haiko Hübner,1975,male,Germany,Europe,
339,http://www.wikidata.org/entity/Q59531430,Meta Harrsen,1891,female,United States,North America,"library science, rare book, manuscript, archival science"
340,http://www.wikidata.org/entity/Q61956358,Maria Luisa Russo,1978,female,Italy,Europe,
341,http://www.wikidata.org/entity/Q22915230,Stefan Jäggi,1957,male,Switzerland,Europe,
342,http://www.wikidata.org/entity/Q95398318,Ivo Hajn,1964,male,Czechoslovakia,Europe,
343,http://www.wikidata.org/entity/Q1352925,Erich Otto Volkmann,1879,male,German Reich,Europe,"archival science, military"
344,http://www.wikidata.org/entity/Q130549626,Stephan Molitor,1955,male,Germany,Europe,
345,http://www.wikidata.org/entity/Q7188532,Phyllis Blakeley,1922,female,Canada,North America,
346,http://www.wikidata.org/entity/Q123851,Otto Feger,1905,male,Germany,Europe,"history, archival science"
347,http://www.wikidata.org/entity/Q95445276,Alexandra Špiritová,1936,female,Czechoslovakia,Europe,
348,http://www.wikidata.org/entity/Q104536210,María Luisa Conde Villaverde,1947,female,Spain,Europe,
349,http://www.wikidata.org/entity/Q132181798,Émile Brouette,1910,male,Belgium,Europe,
350,http://www.wikidata.org/entity/Q51880465,Magdolna Baráth,1964,female,Hungary,Europe,"archival science, international relations"
351,http://www.wikidata.org/entity/Q1689803,Jiří Majer,1922,male,"Czechoslovakia, Czech Republic",Europe,
352,http://www.wikidata.org/entity/Q1338383,Emmanuel Poulle,1928,male,France,Europe,"history of science, Middle Ages"
353,http://www.wikidata.org/entity/Q93370313,José Babiano,1960,male,Spain,Europe,
354,http://www.wikidata.org/entity/Q92418508,Alf Erlandsson,1931,male,Sweden,Europe,
355,http://www.wikidata.org/entity/Q19664390,Alice M. Hoffman,1929,female,United States,North America,
356,http://www.wikidata.org/entity/Q36462072,Madeleine Villard,1918,female,France,Europe,
357,http://www.wikidata.org/entity/Q35228758,Georges Bailhache,1900,male,France,Europe,
358,http://www.wikidata.org/entity/Q34773053,Georges Bourbon,1852,male,France,Europe,
359,http://www.wikidata.org/entity/Q2191565,Arthur Cornette,1852,male,Belgium,Europe,
360,http://www.wikidata.org/entity/Q1699857,Stephanie Marra,1970,female,Germany,Europe,
361,http://www.wikidata.org/entity/Q119266840,Carl-Friedrich Baumann,1927,male,Germany,Europe,
362,http://www.wikidata.org/entity/Q11776469,Erich Weise,1895,male,Germany,Europe,"archival science, history"
363,http://www.wikidata.org/entity/Q95287138,Franz Wurzinger,1870,male,Czechoslovakia,Europe,"regional history, archival science"
364,http://www.wikidata.org/entity/Q36143756,Robert Debant,1928,male,France,Europe,
365,http://www.wikidata.org/entity/Q42294790,Claire Bonnélie,1975,female,France,Europe,
366,http://www.wikidata.org/entity/Q11928763,Josep Maria Tous i Maroto,1870,male,Spain,Europe,
367,http://www.wikidata.org/entity/Q112559788,Hanna Krajewska,1951,female,Poland,Europe,"archival science, history, translation"
368,http://www.wikidata.org/entity/Q123676487,Henri-Marie Claudel,1865,male,France,Europe,
369,http://www.wikidata.org/entity/Q125808627,Gyula Erdmann,1943,male,Hungary,Europe,
370,http://www.wikidata.org/entity/Q8340353,Georges Weill,1934,male,France,Europe,
371,http://www.wikidata.org/entity/Q3154997,Isabelle Neuschwander,1958,female,France,Europe,
372,http://www.wikidata.org/entity/Q1178961,István Monok,1956,male,Hungary,Europe,"cultural history, bibliology, book culture"
373,http://www.wikidata.org/entity/Q3132261,Henri de Flamare,1851,male,France,Europe,
374,http://www.wikidata.org/entity/Q17364635,Edith Pásztor,1925,female,"Italy, Hungary",Europe,
375,http://www.wikidata.org/entity/Q130284823,Jan Mosmans,1870,male,Kingdom of the Netherlands,Europe,
376,http://www.wikidata.org/entity/Q95120648,Jan Brzobohatý,1911,male,Czechoslovakia,Europe,
377,http://www.wikidata.org/entity/Q107912,Rudolf Lehmann,1891,male,Germany,Europe,measurement technique
378,http://www.wikidata.org/entity/Q107596025,Carlo Bitossi,1951,male,Italy,Europe,
379,http://www.wikidata.org/entity/Q19197456,Friedrich Wintterlin,1867,male,Kingdom of Württemberg,Europe,
380,http://www.wikidata.org/entity/Q104629393,Luis Boya Saura,1901,male,Spain,Europe,
381,http://www.wikidata.org/entity/Q1376471,Herbert Reyer,1949,male,Germany,Europe,
382,http://www.wikidata.org/entity/Q35122767,René Jouanne,1888,male,France,Europe,
383,http://www.wikidata.org/entity/Q61477088,Guido Levi,1852,male,"Duchy of Parma and Piacenza, Kingdom of Italy",Europe,
384,http://www.wikidata.org/entity/Q110490092,A.-Jacques Parès,1867,male,France,Europe,
385,http://www.wikidata.org/entity/Q1578552,Hans Barkhausen,1906,male,Germany,Europe,
386,http://www.wikidata.org/entity/Q28934062,Heinrich Kunnert,1904,male,Austria,Europe,
387,http://www.wikidata.org/entity/Q57167627,Louise Lönnroth,1945,female,Sweden,Europe,
388,http://www.wikidata.org/entity/Q111292355,Johannes Waldschütz,1982,male,Germany,Europe,
389,http://www.wikidata.org/entity/Q2591236,Wolfgang Schmierer,1938,male,Germany,Europe,
390,http://www.wikidata.org/entity/Q16115448,John de Salis-Soglio,1947,male,"Switzerland, United Kingdom, Italy",Europe,viticulture
391,http://www.wikidata.org/entity/Q93372741,Francisco Bejarano Robles,1900,male,Spain,Europe,
392,http://www.wikidata.org/entity/Q1323510,Max Bauböck,1897,male,Austria,Europe,
393,http://www.wikidata.org/entity/Q66022175,Katja Zupanič,1974,female,Slovenia,Europe,
394,http://www.wikidata.org/entity/Q95463724,Marie Stupková,1930,female,Czechoslovakia,Europe,archival science
395,http://www.wikidata.org/entity/Q112488185,Q112488185,1989,female,Czech Republic,Europe,"numismatics, history"
396,http://www.wikidata.org/entity/Q55724878,Yvon Lemay,1952,male,Canada,North America,library science
397,http://www.wikidata.org/entity/Q95097870,Karel Beránek,1924,male,Czechoslovakia,Europe,
398,http://www.wikidata.org/entity/Q11218071,Bohumil Fišer,1882,male,Czechoslovakia,Europe,
399,http://www.wikidata.org/entity/Q134544705,Laima Kiauleikytė,1958,female,Lithuania,Europe,
400,http://www.wikidata.org/entity/Q854953,György Bónis,1914,male,Hungary,Europe,
401,http://www.wikidata.org/entity/Q893730,Boris Moissejewitsch Rudjak,1923,male,Ukraine,Europe,
402,http://www.wikidata.org/entity/Q3785604,Hilary Evans,1929,male,United Kingdom,Europe,supernatural
403,http://www.wikidata.org/entity/Q110137019,Francisco de Borja de San Román y Fernández,1887,male,Spain,Europe,
404,http://www.wikidata.org/entity/Q61751287,Matteo Monte,1986,male,Italy,Europe,
405,http://www.wikidata.org/entity/Q20480547,György Komoróczy,1909,male,Hungary,Europe,
406,http://www.wikidata.org/entity/Q42308360,Éléonore Alquier,1985,female,France,Europe,
407,http://www.wikidata.org/entity/Q695271,Arnold Güttsches,1904,male,Germany,Europe,
408,http://www.wikidata.org/entity/Q36168234,Bernard Lemée,1921,male,France,Europe,
409,http://www.wikidata.org/entity/Q107642,Johannes Mötsch,1949,male,Germany,Europe,"history, Latin philology, archival science"
410,http://www.wikidata.org/entity/Q42309088,Alice Motte,1985,female,France,Europe,
411,http://www.wikidata.org/entity/Q34674703,Anton Mell,1865,male,Austria,Europe,"history, constitutional history, administrative history, archival science"
412,http://www.wikidata.org/entity/Q8338313,Carlos Sarthou Carreres,1876,male,Spain,Europe,
413,http://www.wikidata.org/entity/Q8019814,"William W. Moss, III",1935,male,United States,North America,
414,http://www.wikidata.org/entity/Q95390762,Vincenc Straka,1912,male,Czechoslovakia,Europe,"education, music, archival science"
415,http://www.wikidata.org/entity/Q28377874,Joseph-Xavier Fournier,1872,male,France,Europe,
416,http://www.wikidata.org/entity/Q19907690,Q19907690,1861,male,Soviet Union,"Europe, Asia","religious art, archival science, historic preservation, art history"
417,http://www.wikidata.org/entity/Q27912124,Sabine Graf,1965,female,Germany,Europe,
418,http://www.wikidata.org/entity/Q1465621,Lieselott Enders,1927,female,Germany,Europe,
419,http://www.wikidata.org/entity/Q1879427,Leon Kern,1894,male,Switzerland,Europe,
420,http://www.wikidata.org/entity/Q2089745,Dzmitryj Daŭhiala,1870,male,"Soviet Union, Russian Empire","Asia, Europe, North America","history of Christianity, archival science, history of a city, historiography, archaeography, history"
421,http://www.wikidata.org/entity/Q36143077,Jacques Decanter,1924,male,France,Europe,
422,http://www.wikidata.org/entity/Q121913434,Johannes Götz,1981,male,Germany,Europe,
423,http://www.wikidata.org/entity/Q53643397,Paul Brood,1952,male,Kingdom of the Netherlands,Europe,"legal history, archival science, history"
424,http://www.wikidata.org/entity/Q104974547,Ramón Gil Miquel,1888,male,Spain,Europe,
425,http://www.wikidata.org/entity/Q12409088,Michael Heyman,1928,male,Israel,Asia,
426,http://www.wikidata.org/entity/Q108083928,Francesco Cardarelli,1961,male,Italy,Europe,
427,http://www.wikidata.org/entity/Q26997141,Masatō Kodama,1925,male,"Japan, Empire of Japan",Asia,
428,http://www.wikidata.org/entity/Q1366213,Gustav Goes,1884,male,Germany,Europe,"archival science, belletristic literature"
429,http://www.wikidata.org/entity/Q123092279,Péter Balázs,1922,male,Hungary,Europe,
430,http://www.wikidata.org/entity/Q19991757,István Dobrossy,1946,male,Hungary,Europe,
431,http://www.wikidata.org/entity/Q249616,Ágnes Ságvári,1928,female,Hungary,Europe,
432,http://www.wikidata.org/entity/Q75946160,Manuel Magallón Cabrera,1862,male,Spain,Europe,
433,http://www.wikidata.org/entity/Q41331602,Louis Bergès,1955,male,France,Europe,
434,http://www.wikidata.org/entity/Q119116,Alexander Cartellieri,1867,male,Germany,Europe,
435,http://www.wikidata.org/entity/Q35249532,Jacqueline Chaumié,1904,female,France,Europe,
436,http://www.wikidata.org/entity/Q6507689,Evelyn Kroker,1942,female,Germany,Europe,
437,http://www.wikidata.org/entity/Q104536119,Stefano Maria Malaspina,1978,male,Italy,Europe,
438,http://www.wikidata.org/entity/Q520590,Boris Nicolaevsky,1887,male,"Soviet Union, Russian Empire","Asia, Europe, North America",
439,http://www.wikidata.org/entity/Q64086790,Josefa Callao Mínguez,1907,female,Spain,Europe,
440,http://www.wikidata.org/entity/Q36040056,Françoise Poirier-Coutansais,1926,female,France,Europe,
441,http://www.wikidata.org/entity/Q113822962,Maria Filomena Borja de Melo,1961,female,Portugal,Europe,
442,http://www.wikidata.org/entity/Q65812266,Bojan Cvelfar,1969,male,Slovenia,Europe,"archival science, history"
443,http://www.wikidata.org/entity/Q76197,Ludwig Bergsträsser,1883,male,Germany,Europe,"archival science, history, politics"
444,http://www.wikidata.org/entity/Q35245224,Pierre Caillet,1903,male,France,Europe,
