uriPer,labelPer,birthYear,relaType,uriOrg,labelOrg,nTypes,typesOrg,periods,listTypesOrg
http://www.wikidata.org/entity/Q11720764,Jaroslav Čechura,1952,education,http://www.wikidata.org/entity/Q3563550,"Faculty of Arts, Charles University in Prague",3,faculty | open-access publisher | publishing company,1941-1970,"['faculty', 'open-access publisher', 'publishing company']"
http://www.wikidata.org/entity/Q11720764,Jaroslav Čechura,1952,employment,http://www.wikidata.org/entity/Q3563550,"Faculty of Arts, Charles University in Prague",3,faculty | open-access publisher | publishing company,1941-1970,"['faculty', 'open-access publisher', 'publishing company']"
http://www.wikidata.org/entity/Q117258681,Zsófia Kádár,1987,employment,http://www.wikidata.org/entity/Q165980,University of Vienna,1,university,1971-2000,['university']
http://www.wikidata.org/entity/Q117258681,Zsófia Kádár,1987,employment,http://www.wikidata.org/entity/Q52109860,ELTE Faculty of Humanities,1,faculty,1971-2000,['faculty']
http://www.wikidata.org/entity/Q117258681,Zsófia Kádár,1987,education,http://www.wikidata.org/entity/Q390287,Eötvös Loránd University,2,open-access publisher | public research university,1971-2000,"['open-access publisher', 'public research university']"
http://www.wikidata.org/entity/Q11727346,Joachim Zdrenka,1952,employment,http://www.wikidata.org/entity/Q366071,University of Zielona Góra,1,university,1941-1970,['university']
http://www.wikidata.org/entity/Q11727346,Joachim Zdrenka,1952,education,http://www.wikidata.org/entity/Q1752712,Nicolaus Copernicus University in Toruń,2,open-access publisher | university,1941-1970,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q11728997,Julian Baranowski,1949,education,http://www.wikidata.org/entity/Q1752712,Nicolaus Copernicus University in Toruń,2,open-access publisher | university,1941-1970,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q11731099,Józef Paczkowski,1861,employment,http://www.wikidata.org/entity/Q144488,University of Warsaw,2,campus university | university,1851-1880,"['campus university', 'university']"
http://www.wikidata.org/entity/Q11731099,Józef Paczkowski,1861,employment,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,2,open-access publisher | university,1851-1880,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q11731099,Józef Paczkowski,1861,education,http://www.wikidata.org/entity/Q152087,Humboldt-Universität zu Berlin,4,comprehensive university | open-access publisher | public research university | university of excellence,1851-1880,"['comprehensive university', 'open-access publisher', 'public research university', 'university of excellence']"
http://www.wikidata.org/entity/Q11731340,Józef Seruga,1886,membership,http://www.wikidata.org/entity/Q4810144,"Association of the Polish Youth ""Zet""",1,student society,1881-1910,['student society']
http://www.wikidata.org/entity/Q11731340,Józef Seruga,1886,membership,http://www.wikidata.org/entity/Q7209978,Polish Rifle Squads,1,organization,1881-1910,['organization']
http://www.wikidata.org/entity/Q11731340,Józef Seruga,1886,membership,http://www.wikidata.org/entity/Q11799073,Zarzewie,1,political organization,1881-1910,['political organization']
http://www.wikidata.org/entity/Q11731340,Józef Seruga,1886,education,http://www.wikidata.org/entity/Q189441,Jagiellonian University,2,public university | university,1881-1910,"['public university', 'university']"
http://www.wikidata.org/entity/Q117316479,Walter Simons,1956,employment,http://www.wikidata.org/entity/Q49116,Dartmouth College,5,colonial colleges | open-access publisher | private not-for-profit educational institution | private university | research university,1941-1970,"['colonial colleges', 'open-access publisher', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q117316479,Walter Simons,1956,education,http://www.wikidata.org/entity/Q1137665,Ghent University,4,educational institution | open-access publisher | organization | public university,1941-1970,"['educational institution', 'open-access publisher', 'organization', 'public university']"
http://www.wikidata.org/entity/Q117316479,Walter Simons,1956,membership,http://www.wikidata.org/entity/Q1162009,Medieval Academy of America,3,historical society | learned society | medical check-up,1941-1970,"['historical society', 'learned society', 'medical check-up']"
http://www.wikidata.org/entity/Q117316479,Walter Simons,1956,employment,http://www.wikidata.org/entity/Q2860528,National Archives of Belgium,1,national archives,1941-1970,['national archives']
http://www.wikidata.org/entity/Q11732,Michael Mayr,1864,membership,http://www.wikidata.org/entity/Q278477,AV Raeto-Bavaria Innsbruck,1,studentenverbindung,1851-1880,['studentenverbindung']
http://www.wikidata.org/entity/Q11732,Michael Mayr,1864,employment,http://www.wikidata.org/entity/Q875788,University of Innsbruck,1,public university,1851-1880,['public university']
http://www.wikidata.org/entity/Q11732,Michael Mayr,1864,education,http://www.wikidata.org/entity/Q165980,University of Vienna,1,university,1851-1880,['university']
http://www.wikidata.org/entity/Q11736185,Karol Maleczyński,1897,employment,http://www.wikidata.org/entity/Q315658,University of Wrocław,2,open-access publisher | university,1881-1910,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q11736185,Karol Maleczyński,1897,membership,http://www.wikidata.org/entity/Q6706991,Lwów Scientific Society,1,scientific society,1881-1910,['scientific society']
http://www.wikidata.org/entity/Q11736185,Karol Maleczyński,1897,employment,http://www.wikidata.org/entity/Q80207,Lviv University,1,public university,1881-1910,['public university']
http://www.wikidata.org/entity/Q11736185,Karol Maleczyński,1897,membership,http://www.wikidata.org/entity/Q2092629,Polish Academy of Learning,2,open-access publisher | organization,1881-1910,"['open-access publisher', 'organization']"
http://www.wikidata.org/entity/Q11736185,Karol Maleczyński,1897,education,http://www.wikidata.org/entity/Q80207,Lviv University,1,public university,1881-1910,['public university']
http://www.wikidata.org/entity/Q11736365,Karol Zbyszewski,1904,employment,http://www.wikidata.org/entity/Q5319800,Tydzień Polski,1,periodical,1881-1910,['periodical']
http://www.wikidata.org/entity/Q11736365,Karol Zbyszewski,1904,employment,http://www.wikidata.org/entity/Q11827869,Prosto z mostu,1,periodical,1881-1910,['periodical']
http://www.wikidata.org/entity/Q11736365,Karol Zbyszewski,1904,employment,http://www.wikidata.org/entity/Q9137024,Q9137024,1,magazine,1881-1910,['magazine']
http://www.wikidata.org/entity/Q11736365,Karol Zbyszewski,1904,education,http://www.wikidata.org/entity/Q144488,University of Warsaw,2,campus university | university,1881-1910,"['campus university', 'university']"
http://www.wikidata.org/entity/Q11736365,Karol Zbyszewski,1904,membership,http://www.wikidata.org/entity/Q9392386,Association of Polish Writers Abroad,1,voluntary association,1881-1910,['voluntary association']
http://www.wikidata.org/entity/Q11736365,Karol Zbyszewski,1904,employment,http://www.wikidata.org/entity/Q6619418,Czas,1,periodical,1881-1910,['periodical']
http://www.wikidata.org/entity/Q11736365,Karol Zbyszewski,1904,employment,http://www.wikidata.org/entity/Q9372402,Q9372402,1,periodical,1881-1910,['periodical']
http://www.wikidata.org/entity/Q11736365,Karol Zbyszewski,1904,employment,http://www.wikidata.org/entity/Q17044938,Słowo,1,newspaper,1881-1910,['newspaper']
http://www.wikidata.org/entity/Q11736365,Karol Zbyszewski,1904,employment,http://www.wikidata.org/entity/Q9182096,Bunt Młodych,1,periodical,1881-1910,['periodical']
http://www.wikidata.org/entity/Q11736365,Karol Zbyszewski,1904,employment,http://www.wikidata.org/entity/Q9372385,Wiadomości,1,periodical,1881-1910,['periodical']
http://www.wikidata.org/entity/Q11736365,Karol Zbyszewski,1904,employment,http://www.wikidata.org/entity/Q213624,Ministry of Foreign Affairs of Poland,2,foreign affairs ministry | ministry of poland,1881-1910,"['foreign affairs ministry', 'ministry of poland']"
http://www.wikidata.org/entity/Q11737917,Kazimierz Hartleb,1886,education,http://www.wikidata.org/entity/Q25401654,Faculty of Philosophy in the Lviv University,2,faculty | philosophy faculty,1881-1910,"['faculty', 'philosophy faculty']"
http://www.wikidata.org/entity/Q11737917,Kazimierz Hartleb,1886,employment,http://www.wikidata.org/entity/Q1752712,Nicolaus Copernicus University in Toruń,2,open-access publisher | university,1881-1910,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q11737917,Kazimierz Hartleb,1886,membership,http://www.wikidata.org/entity/Q6706991,Lwów Scientific Society,1,scientific society,1881-1910,['scientific society']
http://www.wikidata.org/entity/Q11737981,Kazimierz Kaczmarczyk,1878,membership,http://www.wikidata.org/entity/Q9360459,The Society of the City of Poznań Enthusiasts,1,organization,1851-1880,['organization']
http://www.wikidata.org/entity/Q11737981,Kazimierz Kaczmarczyk,1878,employment,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,2,open-access publisher | university,1851-1880,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q11737981,Kazimierz Kaczmarczyk,1878,membership,http://www.wikidata.org/entity/Q2092629,Polish Academy of Learning,2,open-access publisher | organization,1851-1880,"['open-access publisher', 'organization']"
http://www.wikidata.org/entity/Q11737981,Kazimierz Kaczmarczyk,1878,education,http://www.wikidata.org/entity/Q189441,Jagiellonian University,2,public university | university,1851-1880,"['public university', 'university']"
http://www.wikidata.org/entity/Q117474493,Attila Rácz,1973,education,http://www.wikidata.org/entity/Q60041143,Q60041143,1,college,1971-2000,['college']
http://www.wikidata.org/entity/Q117474493,Attila Rácz,1973,education,http://www.wikidata.org/entity/Q75149703,József Attila Gimnázium,1,high school,1971-2000,['high school']
http://www.wikidata.org/entity/Q117474493,Attila Rácz,1973,education,http://www.wikidata.org/entity/Q390287,Eötvös Loránd University,2,open-access publisher | public research university,1971-2000,"['open-access publisher', 'public research university']"
http://www.wikidata.org/entity/Q117485066,Gábor Farkas,1931,education,http://www.wikidata.org/entity/Q390287,Eötvös Loránd University,2,open-access publisher | public research university,1911-1940,"['open-access publisher', 'public research university']"
http://www.wikidata.org/entity/Q11748691,Krystyna Górska-Gołaska,1929,employment,http://www.wikidata.org/entity/Q11713056,"Institute of History, Polish Academy of Sciences",2,educational institution | research center,1911-1940,"['educational institution', 'research center']"
http://www.wikidata.org/entity/Q11749714,Krzysztof Stryjkowski,1958,employment,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,2,open-access publisher | university,1941-1970,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q11749714,Krzysztof Stryjkowski,1958,education,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,2,open-access publisher | university,1941-1970,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q11754306,Leon Koczy,1900,employment,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,2,open-access publisher | university,1881-1910,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q11754306,Leon Koczy,1900,membership,http://www.wikidata.org/entity/Q11822792,Polish Society of Arts and Sciences Abroad,2,learned society | voluntary association,1881-1910,"['learned society', 'voluntary association']"
http://www.wikidata.org/entity/Q11754306,Leon Koczy,1900,education,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,2,open-access publisher | university,1881-1910,"['open-access publisher', 'university']"
